,1.125,0.165,1.845,1.525,0.405,1.605,1.925,0.325,1.205,1.445,0.005,1.365,1.765,0.805,1.285,0.485,0.885,0.965,1.045,0.645,0.565,0.725,1.685,0.085,0.245
2.64,0.0034543056594807074,0.8568731941470412,0.0020218357415504773,0.00251494031864458,0.8397359737701579,0.0024706994765955853,0.0021766283187001512,0.8476960496171181,0.0030817118944458225,0.002561103135101877,0.8598626867408531,0.002778093526296502,0.0022814106478490554,0.007454321478429599,0.0028389692039589823,0.8286385262497776,0.0052879572216836,0.0043343583850114975,0.004050722504424857,0.7865165791287688,0.8117359497086399,0.7357815857909623,0.0022539163673329712,0.8590854864302683,0.8532839173306646
-1.44,0.7592394309063901,0.7216450023738983,0.007623678342509122,0.7609209595365403,0.7301783272965797,0.7602126650897263,0.007231775554049806,0.7268508517903141,0.7613161447649996,0.7626909234085273,0.7198663625964375,0.7624332532862556,0.009361860957523149,0.7486699036531392,0.7619914404421837,0.7334221651634582,0.7520897654555709,0.7546700749410116,0.7575968932999197,0.7414224127652372,0.7377354889137124,0.7450882107237062,0.013213299886933302,0.7202974945396193,0.7239294793952233
-2.16,0.8317119325537814,0.8221707028228674,0.006753693054723989,0.8302327221624377,0.8243892616571591,0.013652897419026285,0.006013245722846083,0.8234227172026686,0.8320456268425617,0.8305506662875091,0.8216129854522393,0.8316225381376798,0.008336417195680389,0.8295010024684031,0.8320497967329995,0.8254991794192641,0.8303332390976159,0.8310211106611294,0.8308644340501907,0.8273935474927916,0.8265660662804284,0.8287844270391782,0.009808661784373838,0.8217218400437261,0.8227343737829321
3.52,0.002794846079786191,0.9003226460990728,0.0017620840199436003,0.002012092355593588,0.8904144110087292,0.0020089667570663346,0.0017520230842428127,0.8944263803689022,0.0029590570284137737,0.002196743535226717,0.9021420882089292,0.0023509062830190178,0.0018306792604788954,0.010500009996552154,0.002544855112411864,0.8844619428597449,0.004979727041079691,0.004126697506635881,0.00317850083055194,0.8643170609060886,0.8761713153728827,0.8466761211964292,0.0018926165049811105,0.9016890341405506,0.8981464711592592
-3.2,0.8837505233072124,0.8895959612369673,0.004378576054598694,0.007900843065469341,0.8891216723799982,0.0062415947849562455,0.004040405002585587,0.8894707577303682,0.8831001768684704,0.011396549081609362,0.8896238236381145,0.8803915611561101,0.004704489357609144,0.8876665617507075,0.8818845031761191,0.8886935953120212,0.8856485785718516,0.8861333454512113,0.8852234657108671,0.8881873997009858,0.8888060282758136,0.8881551143979544,0.0052924983729118755,0.8896065192988407,0.8894770410516321
-3.44,0.8923392816448928,0.8991414073599481,0.00379940384708369,0.007003447802771378,0.8986595793041338,0.005563147477675818,0.003458822352764522,0.8988226413829022,0.8910167890078097,0.009203808579548564,0.8992576384936372,0.8877731788334646,0.004233157001665043,0.8962450167256043,0.8895174361222373,0.8983352629543498,0.8954090697428748,0.8946555449844712,0.8934994375257306,0.8974760837136895,0.8977217605359364,0.896330378212341,0.004703002080651585,0.8987185929780215,0.8990280206577422
3.84,0.0027435056567351943,0.9107863263381191,0.0016041815839088886,0.0018451810017936078,0.9019325434248108,0.0018587586628925489,0.0015340212174619788,0.9063243391245188,0.002463745873565466,0.002085664283210938,0.9124126160086242,0.0021673293969645406,0.0017789437887346094,0.8447848529426026,0.0023943394342251113,0.8974001088815785,0.0050556192414699715,0.003631597998974209,0.0032035375762517,0.8810165959416858,0.8905222069775429,0.8672118173527713,0.0018453907608034727,0.9118575177437804,0.9090511991122588
1.04,0.005056258793119376,0.6036992388186602,0.003237400565517157,0.003927642599448895,0.5022482233852535,0.003664263616031056,0.0033593336424035725,0.5553045892330676,0.004517782998877568,0.004202951793272782,0.6169829597382978,0.004250448382146563,0.003450139376484133,0.007274349692847966,0.0047171853121120285,0.3848319954923488,0.006490455828665975,0.005867707102931573,0.0054450514802662645,0.011929388222270751,0.018730781092010824,0.008668518385365873,0.003619751164013451,0.6133316462938412,0.5858709913255342
2.32,0.003506311719510478,0.8322586694822511,0.00217306717879092,0.0026457142142178357,0.810329391595359,0.002554057838520865,0.0022046533828204537,0.820726741529187,0.003312856854534341,0.0025246715813305692,0.8360352854709696,0.002956003708097905,0.002413194601400429,0.007342345990545394,0.0030804284057122165,0.7946574287751353,0.005502057490508983,0.004490777573575217,0.003815126077020738,0.7335063041885721,0.7725987492303802,0.017318089032811762,0.002299948901283021,0.8351230279324117,0.8270456953390176
1.52,0.0043572488192516745,0.7278393338654938,0.002566741223914306,0.003371420569070657,0.6774486273322698,0.003019372508068396,0.0027028088047060896,0.7021896000164004,0.004189362012219312,0.003613743997825778,0.735209238812815,0.0037628088639970725,0.003154759633038436,0.007145007835100775,0.0036824574118260217,0.6375935893086652,0.0059038867434394226,0.005210807995938537,0.004645162647719315,0.0179380373326042,0.5514555088572082,0.009447422188090963,0.0028076250706932943,0.7334142632382675,0.7179732770250604
-0.72,0.5369736745957548,0.4952110633128834,0.006946139912748326,0.011210210247186608,0.5166589096383957,0.009077455135891073,0.006545602485905217,0.5079907458088458,0.5107747580023541,0.014724848472048132,0.4900639551693151,0.01817471274662224,0.007964697282377822,0.5532999228454045,0.0313898603690313,0.5255419617953412,0.5548271447120655,0.5537256082710869,0.5489634293480815,0.5419643132677117,0.5339069825483969,0.5486271406805409,0.008259778867785488,0.4916159838622798,0.5008602441815799
0.64,0.006505210074353055,0.4268221600117276,0.004148658715319036,0.004504245263303841,0.1582731013592572,0.0041206106477444104,0.0035823321521463642,0.3278651602172342,0.005787205359493939,0.004612706435686906,0.4499142650902884,0.005207483036189465,0.0038810638194386174,0.008302513994810856,0.005542341262300304,0.018212111509316186,0.007497667036081845,0.006677546314298625,0.006086092002834424,0.010722811500922556,0.012754095447572548,0.009113254836105568,0.004135410343942144,0.4441405154201332,0.3922899204633067
1.12,0.004895638285613142,0.6298317576837819,0.0030265990745709397,0.0040646781632065815,0.5416909512232192,0.0037452944101515244,0.003310654018789158,0.5868464329413264,0.00443556782473344,0.003993298039276831,0.6415524862026327,0.004184174053777429,0.0036556636665173205,0.007127592286430955,0.004354436545063959,0.4469949829282793,0.0067412989359878685,0.005944552767386049,0.005021202056863914,0.012308239022313237,0.029175545131232012,0.008092182405189108,0.003493818940898214,0.6384796684601828,0.6134492234321467
-1.84,0.8055334813845434,0.7859603047167795,0.007947119555653597,0.8067494993359752,0.7906845878192573,0.8059531709828023,0.0062514889149691425,0.7885767960260689,0.806898311399728,0.8069570765220576,0.7852837626490294,0.8076114150574849,0.009286401346618066,0.8004203175332502,0.8070781111401982,0.7915913820939908,0.8019850052687204,0.8034833974285285,0.8047344552835418,0.796548987373497,0.7935631603781679,0.7985084309782021,0.011359918378493943,0.7855875991622441,0.7868086715851018
0.56,0.006331253947959351,0.3794832175443384,0.003937636827017825,0.004882136383910425,0.04055440531646118,0.004384408397344246,0.003871823587039139,0.2600134857858769,0.005702403078954642,0.005173158370728499,0.4054805639953536,0.004814413430863089,0.004097641671494784,0.008551547208119748,0.005392913527335086,0.01822100238446286,0.007774911239604503,0.007020488436247185,0.0070105277024700655,0.010503737670444544,0.01300004742911083,0.009992813478042224,0.004272596494982915,0.3993118069526005,0.34025333143539144
