,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2
0.0,197.39208802178715,131.5947253478581,98.69604401089356,78.95683520871484,65.79736267392904,56.39773943479632,49.34802200544677,43.86490844928603,39.47841760435742,35.88947054941584,32.898681336964515
0.1,196.92004129830323,131.2963503112415,98.48939781803017,78.80913766021438,65.69222039465376,56.32578135748115,49.303387680748116,43.84368729854657,39.47786854996265,35.90759636268651,32.93398034521735
0.2,195.5239144260432,130.41308699580048,97.87675759816582,78.37018057201362,65.37842986886491,56.10938524802935,49.166978860796796,43.77561080781174,39.46991538620385,35.95374576716817,33.029666350757616
0.3,193.2614471949519,128.97926004004663,96.87937596430108,77.65219270468953,64.86112700791224,55.747603082870164,48.932300016746645,43.648901139870105,39.437593933644955,36.005751915291064,33.15827564428194
0.4,190.22170688774446,127.04812437849927,95.53062277990799,76.67492249486385,64.1494628055662,55.24061218825015,48.591472020076615,43.448145176128804,39.358243817244166,36.033847556294674,33.28298242206832
0.5,186.51592091662002,124.68673325515255,93.87321328104255,75.46459606789345,63.25701960574833,54.5914803807077,48.13832471303441,43.15874681967288,39.20938789400048,36.00806206496434,33.36661801769027
0.6,182.2672660529513,121.97010427924884,91.95589032642047,74.05239822789889,62.201758152198096,53.8074122973681,47.57085706879477,42.77055669504332,38.9735058622967,35.904117682985785,33.378663004714056
0.7,177.6012380748524,118.97556779895002,89.83000610280185,72.47259604128297,61.00533980616859,52.90007087364339,46.892423444330625,42.279816763096775,38.64063958306935,35.70659604519041,33.29886806050114
0.8,172.63776235977016,115.777975893471,87.54641326780761,70.76053543578801,59.69192519930603,51.88498461550723,46.11160409298643,41.68936949989763,38.208824592445474,35.409478661492116,33.11779171899385
0.9,167.4856061188081,112.44614980315357,85.15296140914523,68.95077352097074,58.28671399636499,50.78034038772412,45.24113003872481,41.00761096846984,37.682978121429784,35.01488544008593,32.83531396667429
