,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35000000000000003,0.36,0.37,0.38,0.39,0.4,0.41000000000000003,0.42,0.43,0.44,0.45,0.46,0.47000000000000003,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.5700000000000001,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.6900000000000001,0.7000000000000001,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.8200000000000001,0.8300000000000001,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.9400000000000001,0.9500000000000001,0.96,0.97,0.98,0.99
0.005,1029.4641526800256,1066.8411895138,1090.77442542008,1110.7410598202546,1128.5085030600103,1144.846575605056,1160.0958346104524,1174.4785310549673,1188.1745157267937,1201.320033912254,1213.918000479213,1226.1104064540891,1237.937823393896,1249.4184743820315,1260.5771437432447,1271.4683601169786,1282.1131370236587,1292.529973920945,1302.7352412018943,1312.7434943961882,1322.5607970085873,1332.2010918751519,1341.6816865895837,1351.0116980434402,1360.1994113445785,1369.2523784976916,1378.1775030748333,1386.9811132153604,1395.6690248528287,1404.2465967172154,1412.7187783830896,1421.0901524120475,1429.3649714587202,1437.5471910646916,1445.6404987466708,1453.6483398886703,1461.573940868562,1469.420329783759,1477.1903550863601,1484.8837494210236,1492.5048744810717,1500.0571735002843,1507.542914810473,1514.9642611663899,1522.3232799164125,1529.6219523666591,1536.862182427839,1544.0458046230847,1551.1720512494262,1558.2408104253943,1565.2580921851647,1572.2255358499328,1579.1447463473132,1586.009890867147,1592.8290599241075,1599.6047743521779,1606.330064759217,1613.0145315162463,1619.6532079389492,1626.2522382667244,1632.806943669159,1639.3219727525593,1645.7976238258882,1652.2346332440143,1658.6332534577691,1664.9946186809027,1671.3194331285636,1677.6104770169495,1683.8936623241293,1690.1768476313089,1696.4600329384884,1702.743218245668,1709.0264035528476,1715.3095888600271,1721.5927741672067,1727.8759594743863,1734.1591447815658,1740.4423300887454,1746.725515395925,1753.0087007031048,1759.2918860102843,1765.5750713174639,1771.8582566246434,1778.141441931823,1784.4246272390026,1790.7078125461821,1796.9909978533617,1803.2741831605413,1809.557368467721,1815.8405537749004,1822.1237390820802,1828.4069243892595,1834.6901096964393,1840.973295003619,1847.2564803107985,1853.539665617978,1859.8228509251576,1866.1060362323371,1872.3892215395167,1878.6724068466965
0.015,343.1660028922765,355.6245371706716,363.60193455823566,370.2571403239293,376.17928877393285,381.62498522695216,386.7078640097603,391.5017767564441,396.0669051666306,400.44843157639144,404.6475605000984,408.71150530025824,412.65378970754057,416.4803715511987,420.19974536522807,423.82997049523243,427.37805137978364,430.8501544447632,434.2517364353151,437.5876491489263,440.85979805429156,444.07306240336976,447.2330953656329,450.3429358845897,453.4053456468672,456.4228419754311,459.39772605282894,462.3321072542617,465.22792422299267,468.08696320421427,470.9108740609119,473.70118432116027,476.4593115466207,479.18657426368384,481.8842016593693,484.55334221190196,487.1950713994162,489.81039860837444,492.40027334514264,494.9645023958444,497.504749018781,500.0220558207591,502.517178940798,504.9908393264564,507.4437261239269,509.876499799276,512.2897950205935,514.6842233271378,517.0594372479044,519.4155843791139,521.7545748946243,524.076955266059,526.3832605000802,528.6714647720387,530.9444301087094,533.2029132917179,535.44451726007,537.6725922761664,539.8853389054534,542.0848795974854,544.269714242642,546.4412698274765,548.5997096823403,550.7452795467618,552.8780243890822,554.9983750430738,557.1065461092596,559.2034923389832,561.2978874413764,563.3922825437696,565.4866776461629,567.581072748556,569.6754678509492,571.7698629533425,573.8642580557356,575.9586531581288,578.053048260522,580.1474433629152,582.2418384653083,584.3362335677016,586.4306286700948,588.525023772488,590.6194188748811,592.7138139772744,594.8082090796676,596.9026041820607,598.996999284454,601.0913943868471,603.1857894892403,605.2801845916335,607.3745796940267,609.46897479642,611.5633698988131,613.6577650012064,615.7521601035995,617.8465552059927,619.9409503083859,622.0353454107791,624.1297405131722,626.2241356155655
0.025,205.91314313218155,213.38769027537265,218.1737113541692,222.1664281082246,225.71931815058232,228.98634286876595,232.03582117743764,234.91178565169355,237.650623014236,240.2791633731724,242.7984088933412,245.23654722457064,247.6016924592858,249.89727945571641,252.12868464564255,254.3066033960411,256.43523828819644,258.5182891056572,260.5590298324859,262.5603714923136,264.52331851393404,266.4510764408277,268.3468979292426,270.21260632090343,272.0498586086293,273.86016517191604,275.64490671056393,277.40534884422976,279.14265475740444,280.85789619948497,282.55206309406,284.2260719670705,285.88077336770124,287.5169584268702,289.13536467458033,290.73668121808373,292.32155336692847,293.8905867778389,295.44435118149335,296.9826056964119,298.5065995867137,300.01683221351465,301.51375729439445,302.99780743312965,304.46939615359065,305.92891977232597,307.37675912769276,308.8132811811838,310.2381675215581,311.65172866371176,313.05499886275265,314.44830603921554,315.83197123413896,317.20468104229616,318.5683509961731,319.92333177463775,321.2681058300288,322.60485412511497,323.9323274156287,325.25188845916387,326.56270862882286,327.8654969807244,329.16042822626014,330.4476501551877,331.7271427036213,332.99922772269724,334.2640097938304,335.5220954033899,336.77873246482585,338.0353695262618,339.2920065876977,340.5486436491336,341.8052807105695,343.0619177720055,344.31855483344134,345.57519189487726,346.8318289563132,348.0884660177491,349.34510307918504,350.60174014062096,351.8583772020569,353.1150142634928,354.37165132492873,355.6282883863646,356.8849254478005,358.14156250923645,359.3981995706724,360.6548366321083,361.9114736935442,363.16811075498015,364.424747816416,365.681384877852,366.93802193928786,368.1946590007238,369.4512960621597,370.70793312359564,371.96457018503156,373.22120724646743,374.4778443079034,375.7344813693393
0.035,147.09532337390272,152.4336715497471,155.851811126355,158.70331615175337,161.24066745274789,163.57383551670682,165.75176774634417,167.8056177346367,169.7616734985291,171.63880018950363,173.43801303215974,175.17929568223002,176.86844376366028,178.50776091687595,180.10138714190623,181.65681173023842,183.1770364379863,184.6647038906088,186.12215258067155,187.55146175203635,188.95320006028052,190.32995507170818,191.6839009004772,193.01633990746902,194.3284556385169,195.6213269208756,196.8959399583295,198.15319875913275,199.39393416784873,200.61891172227865,201.8288385169884,203.02436922319026,204.20611138915794,205.37463012465233,206.5304522559706,207.67407002444116,208.80594438983996,209.92650799083634,211.0360484254004,212.13461783217159,213.22301979483018,214.30159509665657,215.37066785837,216.43054712055542,217.48152829627563,218.52389450846138,219.5579178248331,220.58386040153485,221.60137694162057,222.6109272117807,223.61313004837848,224.6082197207732,225.59634878788927,226.57670450675897,227.55063736985667,228.51826919456627,229.47871478920052,230.43343132173734,231.38143923398232,232.32380766862198,233.26002135925899,234.19042899126885,235.11523762323515,236.03455319101744,236.9483109105895,237.85680861556247,238.76009507693755,239.65863957384997,240.55623747487562,241.4538353759013,242.35143327692694,243.2490311779526,244.14662907897826,245.04422698000388,245.94182488102956,246.8394227820552,247.73702068308086,248.63461858410653,249.53221648513218,250.42981438615783,251.3274122871835,252.22501018820915,253.1226080892348,254.02020599026048,254.9178038912861,255.81540179231177,256.71299969333745,257.61059759436307,258.50819549538875,259.40579339641437,260.30339129744004,261.2009891984657,262.09858709949134,262.996185000517,263.89378290154264,264.7913808025683,265.688978703594,266.5865766046196,267.4841745056453,268.38177240667096
0.045,114.4225152815481,118.57392750483906,121.23201742057209,123.44940337110512,125.42245603295909,127.23670600391576,128.9303771222925,130.52739073329025,132.04850153624338,133.50807217930725,134.90720272677703,136.26128009296264,137.57481182329448,138.84943425639278,140.08867818476526,141.29821279326674,142.48037269025457,143.63721317122122,144.77055299380706,145.88200928684458,146.97187000006903,148.04245667354158,149.09530551756993,150.13142945255836,151.15174899301658,152.15710321109248,153.14825914352502,154.12591990194164,155.09073169732534,156.04328995068312,156.98414463108747,157.91380493756418,158.83274342140902,159.7413996294115,160.6401833353511,161.52947741640298,162.40964042226705,163.28100887754653,164.14366607013824,164.99793483242496,165.8442984575442,166.683022036054,167.5143577001222,168.33854585412533,169.15581630428102,169.96638929866265,170.77047648751713,171.56828181257993,172.3594143683997,173.14447876623552,173.92383185015714,174.69765587180353,175.46595791458242,176.22833170141678,176.98571352219525,177.7380964357197,178.48499832053278,179.22744802490635,179.96459309056164,180.6973644778579,181.425440970566,182.14892994132532,182.86807785185115,183.5829674836531,184.29349605898727,184.99996577537826,185.70238764053636,186.40116411299442,187.09929581379214,187.79742751458988,188.4955592153876,189.19369091618535,189.89182261698306,190.5899543177808,191.28808601857853,191.98621771937627,192.684349420174,193.38248112097173,194.08061282176948,194.7787445225672,195.4768762233649,196.17500792416266,196.8731396249604,197.57127132575812,198.26940302655584,198.96753472735358,199.66566642815133,200.36379812894904,201.0619298297468,201.7600615305445,202.45819323134225,203.15632493213997,203.8544566329377,204.55258833373546,205.25072003453317,205.9488517353309,206.64698343612864,207.34511513692638,208.0432468377241,208.74137853852181
0.055,93.63380158306826,97.02976136063096,99.2040890765949,101.01785285945125,102.63171625212583,104.11565678604497,105.50110559947423,106.80731853311873,108.05159210633204,109.24536033855802,110.38984073574021,111.49746314541869,112.57191539362883,113.61437738623118,114.62805581087487,115.61742973290585,116.58440919361284,117.53067571680558,118.45771730550591,119.36685700299238,120.25817251491465,121.1338793768443,121.99507616489336,122.84259160466736,123.67717882289536,124.49952431719566,125.31025565231351,126.10994809548875,126.89913036344345,127.67828962173789,128.44787585199617,129.2083056822943,129.95996575973095,130.7032157310239,131.4383908862482,132.1658045120532,132.88574999347804,133.59850269752164,134.30398705044104,135.002756136712,135.69506031631926,136.38111651950138,137.0611310755965,137.73530071971413,138.4038135167986,139.0668497123688,139.7245825180511,140.37717883901942,141.02419356994116,141.66637432514085,142.30388561550973,142.93687659942944,143.5652388102443,144.1888711354228,144.80842279170886,145.4237839517545,146.03477150345597,146.64205698912718,147.24503980309586,147.84439381472063,148.44000090884958,149.0317811224522,149.62002360093678,150.2047591424539,150.78596197415143,151.36383963384202,151.93839302480913,152.5100433651773,153.08124202946632,153.65244069375538,154.22363935804444,154.7948380223335,155.36603668662255,155.93723535091158,156.50843401520063,157.0796326794897,157.65083134377875,158.2220300080678,158.79322867235686,159.36442733664592,159.93562600093497,160.50682466522403,161.0780233295131,161.64922199380214,162.2204206580912,162.79161932238023,163.36281798666928,163.93401665095834,164.5052153152474,165.07641397953645,165.6476126438255,166.21881130811457,166.79000997240362,167.36120863669265,167.9324073009817,168.50360596527076,169.07480462955982,169.64600329384888,170.21720195813793,170.788400622427
0.065,79.24421371471429,82.11705865548568,83.95639461810765,85.49065021270431,86.85576808872703,88.11095792401314,89.28297475393455,90.38779105570012,91.44036250945223,92.45004201094318,93.41818203588436,94.3551382819658,95.26403104924805,96.14569735378038,97.00317329586333,97.84008704656425,98.65805470052078,99.45849900282997,100.24267896057064,101.01170871272652,101.76550952573251,102.50626125405462,103.23473795176425,103.9516408204782,104.65760709957645,105.35321765560127,106.03900349409234,106.71545137379424,107.38300866918387,108.04208760040906,108.69306892836653,109.33630519554866,109.97212357951986,110.60082841473391,111.2227034293264,111.83801373608993,112.44700761073088,113.04978898658237,113.64653512503799,114.23762043234849,114.82323840276813,115.40357263148547,115.9787977451465,116.54908025346909,117.11457933095912,117.67544753658264,118.2318314782636,118.78375269841754,119.331066369516,119.87430309891079,120.41359221814673,120.94905998261764,121.48049840315629,122.00805715764916,122.53216675810273,123.05262833831742,123.56950193181684,124.08314928998038,124.59326067098013,125.1002169937141,125.60405881489646,126.10466779754539,126.60225756934261,127.09683246339755,127.58850250671645,128.07733040218312,128.56332579960525,129.0469597705346,129.5302817172407,130.01360366394684,130.49692561065297,130.9802475573591,131.46356950406522,131.94689145077132,132.43021339747747,132.91353534418357,133.3968572908897,133.88017923759583,134.36350118430195,134.84682313100808,135.33014507771418,135.8134670244203,136.29678897112643,136.78011091783256,137.2634328645387,137.74675481124478,138.2300767579509,138.71339870465704,139.19672065136317,139.6800425980693,140.16336454477542,140.64668649148155,141.13000843818764,141.61333038489377,142.0966523315999,142.57997427830603,143.06329622501215,143.54661817171825,144.02994011842438,144.5132620651305
0.075,68.69409935019901,71.183232368235,72.77683913083357,74.10605519484761,75.28869406070328,76.37606868057316,77.39152792225212,78.34859023441287,79.2605408197894,80.13515998889898,80.97394567620813,81.78570919551015,82.57315463699194,83.33684425072317,84.07973566076413,84.80480968054448,85.51346683034967,86.2069400723952,86.8863204730725,87.55241094048849,88.20546886539672,88.84722035709075,89.47833622797226,90.0994241582172,90.71103640017996,91.31367635546601,91.90780421815285,92.4938418400987,93.07217694482156,93.64316679315777,94.20714138539313,94.7644062697438,95.31524501512938,95.85992139651968,96.39868133326964,96.9317546144201,97.45935315328875,97.98142760639635,98.49842176451926,99.01051282177428,99.51786851112121,100.02064798799418,100.51900263656795,101.01307680763723,101.5030084959177,101.98892996357571,102.47096831593987,102.94901096045933,103.42319727503134,103.8938537016682,104.36109237349777,104.82502275726843,105.28534686830461,105.74243272994642,106.1965330812397,106.6473682381962,107.09520803743156,107.54015679161785,107.98214715404931,108.42131745814098,108.85780231037253,109.29156639702799,109.72263460662421,110.15109267620369,110.57708818240482,111.00056449686389,111.42162014978636,111.84069846779664,112.25957748827528,112.67845650875392,113.09733552923257,113.5162145497112,113.93509357018984,114.35397259066848,114.77285161114712,115.19173063162575,115.61060965210439,116.02948867258303,116.44836769306167,116.86724671354031,117.28612573401895,117.7050047544976,118.12388377497624,118.54276279545488,118.9616418159335,119.38052083641215,119.79939985689079,120.21827887736941,120.63715789784806,121.0560369183267,121.47491593880534,121.89379495928398,122.31267397976262,122.73155300024126,123.1504320207199,123.56931104119855,123.98819006167717,124.40706908215581,124.82594810263446,125.24482712311308
0.085,60.628348144802345,62.82397148367428,64.22960746211217,65.40196987488281,66.44500832017917,67.40399681343501,68.29969975407823,69.14371824253983,69.94810072376592,70.71938401383271,71.4592182642053,72.17521321079472,72.86975464438204,73.54317412726348,74.1984104090438,74.83792864730489,75.46296449951632,76.07460578942306,76.6738151491219,77.26113691516366,77.8371266822671,78.40314296349078,78.95977761755572,79.50756680490821,80.04699778526967,80.5785147205262,81.10252365366922,81.6193968013747,82.12947627181843,82.63307729878998,83.13049106683133,83.62198718905316,84.10781588875226,84.5882099274287,85.06338631486123,85.53354783121924,85.99872939950775,86.45919299662248,86.9151769081814,87.36683751869246,87.81432286646549,88.25777342309712,88.69732280469351,89.13309842275251,89.56522208159404,89.99381052834576,90.41897596073557,90.84048640770236,91.2587324876032,91.67386744274938,92.08599026083044,92.4951975764748,92.90110748195642,93.30428553687948,93.70483310079658,94.10239490162436,94.49742918521834,94.88981652389067,95.27970077807936,95.667010116012,96.05196385180825,96.4345313297088,96.81473495923122,97.19265078054282,97.56837416483226,97.94187438524602,98.31324759245629,98.68296923629116,99.0525683720076,99.42216750772405,99.7917666434405,100.16136577915694,100.53096491487338,100.90056405058984,101.27016318630628,101.63976232202273,102.00936145773917,102.37896059345562,102.74855972917206,103.11815886488851,103.48775800060496,103.85735713632141,104.22695627203785,104.5965554077543,104.96615454347074,105.33575367918718,105.70535281490363,106.07495195062009,106.44455108633653,106.81415022205297,107.18374935776941,107.55334849348586,107.92294762920231,108.29254676491877,108.66214590063521,109.03174503635165,109.4013441720681,109.77094330778453,110.14054244350099,110.51014157921743
