,1.125,0.165,1.845,1.525,0.405,1.605,1.925,0.325,1.205,1.445,0.005,1.365,1.765,0.805,1.285,0.485,0.885,0.965,1.045,0.645,0.565,0.725,1.685,0.085,0.245
2.64,0.0032982610664841127,0.8462074886339626,0.00227610816705905,0.0024412935456121798,0.8266007258320459,0.0021704235044944556,0.002111695375305864,0.8349343371994926,0.0032184481981461107,0.00287723010516934,0.8497807658691428,0.0028057275689982336,0.002152314196486533,0.007122030524915572,0.003134583388075587,0.8131318879594215,0.005132211304412851,0.004427286567927631,0.0037404882937773186,0.7594365641266959,0.7932525813568321,0.019420393927824773,0.002358431429281067,0.8489064522572314,0.8421456220581274
-1.44,0.7470868412677558,0.6550385842733223,0.014235528633062459,0.7673319558883058,0.6756713455385626,0.7695996241483816,0.010547270228874882,0.6674349699380184,0.7521984984060693,0.7642823393937445,0.6504810439648406,0.7607941098029551,0.7730026597726164,0.719784272771986,0.7569282332535096,0.6840167473715331,0.7272125246795647,0.7333923274149572,0.7404885204034958,0.7024672887529378,0.6931573511410325,0.7110845785830666,0.7707992223211303,0.6517621515514042,0.6600435858520994
-2.16,0.8257423367119491,0.8032513631930074,0.00932826554783061,0.8305051900890753,0.8079225583558531,0.8308896164569385,0.008178948549324893,0.8062537435151823,0.8268366644905594,0.8299940733713549,0.8024536676901871,0.8291529232667221,0.012077775161058738,0.8182596716230893,0.8282868774867932,0.8095476492158566,0.8205146189622248,0.8223166314232419,0.8235903226643604,0.8140181397910612,0.8119490054038235,0.8164657529950047,0.8312479674237429,0.8026894966822891,0.8046314367591941
3.52,0.002800150675636008,0.8961133057130944,0.0017635705015591095,0.002021256206820469,0.8853052077197107,0.002067602584239337,0.0017458762677560445,0.8904589057486484,0.002516270238173277,0.002052580334241368,0.8981577317926867,0.002312150565225477,0.0018071997149582489,0.009063749158067378,0.002370352215170405,0.8787851841100855,0.004828414716923071,0.003851978210974975,0.003162316225855773,0.8568252215713683,0.8698041564393617,0.8366668574337129,0.0019987211924970528,0.8976970833369599,0.8936857854178463
-3.2,0.8814961354495268,0.8840509368983196,0.004847040803266831,0.010020468150395359,0.8842778004288653,0.007100094642076307,0.0043614117533259346,0.8843644748333178,0.8808030101747726,0.8775423015186645,0.8842302497590642,0.8787313408117544,0.005288906220355721,0.8836295061899743,0.8798724806610609,0.8842323931462973,0.8831362350005667,0.8825322033995384,0.8822478783955077,0.8841064726039181,0.8840101400978797,0.8839649685059568,0.006084117876935381,0.8842544713410259,0.8843475843302561
-3.44,0.8899976953029654,0.8949565865336402,0.0039561445434033215,0.007393855570885482,0.8946488716422405,0.0063002431218151895,0.003827815040023019,0.8945680059609028,0.8889700651771056,0.012513427584817377,0.8949900161188585,0.8862212262524004,0.004572989764622388,0.8930417470756726,0.8875758156222416,0.8945412296418223,0.8925607891080518,0.8917941590764199,0.8907109912411049,0.8934471979336885,0.8936997250157401,0.8935324952111897,0.005374393505002475,0.8949999634227817,0.8949229475719797
3.84,0.0029355121607980827,0.9078408746905184,0.0015723450494663838,0.0018216651173267747,0.8988295796032622,0.001851542145493132,0.0017247573787742838,0.9029097857173212,0.002484257892123463,0.002224112721268877,0.9093980965463672,0.002148695350781265,0.0017344123854078626,0.012002308012839382,0.0022554614681725804,0.8934311186628535,0.004832761147662351,0.0035363471540306173,0.003020186305684716,0.8753904542730623,0.8859254649800886,0.8603605568459239,0.0016802400261625985,0.9089059286134832,0.9058567954907796
1.04,0.0052712461149815575,0.3749736738423617,0.003443543993538669,0.004043289879832806,0.015861715797031276,0.0037154643568770695,0.0032263831908551873,0.09711347181201996,0.005128761537152901,0.004610187314411147,0.4149125577987738,0.0044602538762973645,0.003645465364443356,0.007011715987633248,0.00457557061630305,0.012303579259759586,0.00599827999488072,0.005734672323429313,0.005319544065954815,0.00810796071776667,0.009052582530620941,0.007757910665102488,0.003845461467883285,0.40514605614308496,0.3087049716246472
2.32,0.00362819675539669,0.8163883218633438,0.0023658578458039307,0.002577077265352666,0.7894082822904128,0.00254609705435578,0.0022604565624433854,0.8023693721387647,0.003264746372769739,0.0028137111968420613,0.8208558886249173,0.002991883059446605,0.0023810929843049045,0.006145928681861588,0.0033684742196183185,0.7705873378419292,0.004785859400669103,0.00459369849573517,0.0041328832536746745,0.6789291917871,0.7402305711136159,0.010263782901884136,0.002580167845397358,0.8197281506853954,0.8106858344437362
